Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance
2012-11-18 21:30:00,17,8,0.5,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Houston Rockets,0,4.0,Sunday,November,0,18997.0
2012-11-19 19:00:00,3,3,0.0,0.2413793103448276,16210.0,15354.0,20308.0,Washington Wizards,Indiana Pacers,0,0.0,Monday,November,0,14426.0
2012-11-19 19:30:00,30,6,0.3,0.5692307692307692,16785.0,15673.0,19163.0,Atlanta Hawks,Orlando Magic,0,1.0,Monday,November,0,15066.0
2012-11-19 20:00:00,3,6,0.7777777777777778,0.582089552238806,17516.0,17243.0,18119.0,Memphis Grizzlies,Denver Nuggets,0,4.0,Monday,November,0,15111.0
2012-11-19 20:30:00,3,5,0.5454545454545454,0.7076923076923077,19560.0,15148.0,20502.0,Dallas Mavericks,Golden State Warriors,0,3.0,Monday,November,0,20034.0
2012-11-19 20:30:00,2,5,0.7,0.7297297297297297,18581.0,18581.0,18759.0,San Antonio Spurs,Los Angeles Clippers,0,3.0,Monday,November,0,17920.0
2012-11-19 21:00:00,17,4,0.5454545454545454,0.5,19100.0,19911.0,19911.0,Utah Jazz,Houston Rockets,0,3.0,Monday,November,1,19197.0
2012-11-20 19:00:00,4,6,0.2727272727272727,0.5070422535211268,15021.0,20697.0,20665.0,Philadelphia 76ers,Toronto Raptors,0,2.0,Tuesday,November,0,13965.0
2012-11-20 22:30:00,22,8,0.5454545454545454,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Brooklyn Nets,0,4.0,Tuesday,November,0,18997.0
2012-11-21 19:00:00,6,2,0.5454545454545454,0.27586206896551724,18633.0,20562.0,20562.0,Cleveland Cavaliers,Philadelphia 76ers,0,3.0,Wednesday,November,0,16743.0
2012-11-21 19:00:00,2,30,0.3636363636363637,0.5079365079365079,18846.0,16848.0,19311.0,Orlando Magic,Detroit Pistons,0,2.0,Wednesday,November,0,17199.0
2012-11-21 19:30:00,5,17,0.7272727272727273,0.6623376623376623,18624.0,14890.0,18624.0,Boston Celtics,San Antonio Spurs,0,3.0,Wednesday,November,0,18624.0
2012-11-21 19:30:00,2,19,0.625,0.6790123456790124,19627.0,15031.0,20350.0,Miami Heat,Milwaukee Bucks,0,3.0,Wednesday,November,0,19971.0
2012-11-21 19:30:00,3,6,0.0,0.5692307692307692,15066.0,16640.0,19163.0,Atlanta Hawks,Washington Wizards,0,0.0,Wednesday,November,0,11338.0
2012-11-21 19:30:00,2,14,0.7272727272727273,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Los Angeles Clippers,0,4.0,Wednesday,November,0,18203.0
2012-11-21 20:00:00,3,2,0.5555555555555556,0.36666666666666653,16013.0,16842.0,20340.0,Minnesota Timberwolves,Denver Nuggets,0,2.0,Wednesday,November,0,16879.0
2012-11-21 20:00:00,26,17,0.3636363636363637,0.6842105263157895,18041.0,18276.0,18460.0,Houston Rockets,Chicago Bulls,0,1.0,Wednesday,November,0,15950.0
2012-11-21 20:30:00,6,5,0.7777777777777778,0.7076923076923077,20034.0,13590.0,20502.0,Dallas Mavericks,New York Knicks,0,3.0,Wednesday,November,0,20157.0
2012-11-21 21:00:00,10,19,0.4545454545454545,0.7288135593220338,16840.0,14487.0,18422.0,Phoenix Suns,Portland Trail Blazers,0,3.0,Wednesday,November,0,14263.0
2012-11-21 22:00:00,8,4,0.2727272727272727,0.3,11965.0,16021.0,17317.0,Sacramento Kings,Los Angeles Lakers,0,1.0,Wednesday,November,0,15249.0
2012-11-21 22:30:00,22,3,0.5833333333333334,0.7333333333333333,18107.0,19596.0,19596.0,Golden State Warriors,Brooklyn Nets,0,4.0,Wednesday,November,0,18374.0
2012-11-23 19:00:00,2,30,0.4166666666666667,0.5079365079365079,17199.0,0.0,19311.0,Orlando Magic,Cleveland Cavaliers,0,3.0,Friday,November,0,17334.0
2012-11-23 19:30:00,14,17,0.6666666666666666,0.6623376623376623,18624.0,18250.0,18624.0,Boston Celtics,Oklahoma City Thunder,0,3.0,Friday,November,0,18624.0
2012-11-23 19:30:00,4,2,0.25,0.5,12214.0,22076.0,22076.0,Detroit Pistons,Toronto Raptors,0,2.0,Friday,November,0,12778.0
2012-11-23 20:00:00,6,17,0.7,0.6842105263157895,15950.0,18236.0,18460.0,Houston Rockets,New York Knicks,0,2.0,Friday,November,0,18038.0
2012-11-23 20:00:00,5,3,0.75,0.6714285714285714,15110.0,14353.0,18165.0,Indiana Pacers,San Antonio Spurs,0,3.0,Friday,November,0,17082.0
2012-11-23 20:00:00,8,6,0.8,0.582089552238806,15111.0,16375.0,18119.0,Memphis Grizzlies,Los Angeles Lakers,0,4.0,Friday,November,0,18119.0
2012-11-23 21:00:00,3,3,0.5384615384615384,0.5882352941176471,19155.0,16058.0,19521.0,Denver Nuggets,Golden State Warriors,0,3.0,Friday,November,0,18523.0
2012-11-23 21:00:00,4,4,0.5833333333333334,0.5,19197.0,18306.0,19911.0,Utah Jazz,Sacramento Kings,0,3.0,Friday,November,0,18000.0
2012-11-23 22:00:00,2,10,0.5,0.5333333333333333,20242.0,18694.0,20672.0,Portland Trail Blazers,Minnesota Timberwolves,0,4.0,Friday,November,0,20555.0
2012-11-24 19:00:00,14,6,0.5,0.5070422535211268,13965.0,18324.0,20665.0,Philadelphia 76ers,Oklahoma City Thunder,0,3.0,Saturday,November,0,19611.0
2012-11-24 19:00:00,2,6,0.6153846153846154,0.5692307692307692,11338.0,16638.0,19163.0,Atlanta Hawks,Los Angeles Clippers,0,2.0,Saturday,November,0,16024.0
2012-11-24 19:30:00,2,19,0.7692307692307693,0.6790123456790124,19971.0,15200.0,20350.0,Miami Heat,Cleveland Cavaliers,0,4.0,Saturday,November,0,20064.0
2012-11-24 20:30:00,8,5,0.5,0.7076923076923077,20157.0,11162.0,20502.0,Dallas Mavericks,Los Angeles Lakers,0,3.0,Saturday,November,0,20423.0
2012-11-24 21:00:00,26,2,0.5555555555555556,0.4406779661016949,11573.0,0.0,18717.0,Milwaukee Bucks,Chicago Bulls,0,2.0,Saturday,November,0,14812.0
2012-11-24 22:00:00,4,4,0.5384615384615384,0.3,15249.0,17081.0,17317.0,Sacramento Kings,Utah Jazz,0,3.0,Saturday,November,0,12239.0
2012-11-24 22:30:00,2,3,0.4545454545454545,0.7333333333333333,18374.0,19596.0,19596.0,Golden State Warriors,Minnesota Timberwolves,0,1.0,Saturday,November,0,19084.0
2012-11-25 13:00:00,2,6,0.7272727272727273,0.5079365079365079,19033.0,19427.0,19033.0,New York Knicks,Detroit Pistons,0,2.0,Sunday,November,0,19033.0
2012-11-25 13:00:00,5,4,0.2307692307692308,0.3275862068965517,18702.0,19800.0,19800.0,Toronto Raptors,San Antonio Spurs,0,1.0,Sunday,November,0,19800.0
2012-11-25 18:00:00,17,30,0.38461538461538464,0.5079365079365079,17334.0,15151.0,19311.0,Orlando Magic,Boston Celtics,0,2.0,Sunday,November,0,17037.0
2012-11-25 18:00:00,19,6,0.3333333333333333,0.5070422535211268,19611.0,20760.0,20665.0,Philadelphia 76ers,Phoenix Suns,0,1.0,Sunday,November,0,14518.0
2012-11-26 19:00:00,5,3,0.0,0.2413793103448276,14426.0,20674.0,20308.0,Washington Wizards,San Antonio Spurs,0,0.0,Monday,November,0,13879.0
2012-11-26 19:30:00,10,2,0.42857142857142855,0.5,12778.0,22076.0,22076.0,Detroit Pistons,Portland Trail Blazers,0,2.0,Monday,November,0,10212.0
2012-11-26 20:00:00,2,26,0.6,0.515625,21712.0,23862.0,23014.0,Chicago Bulls,Milwaukee Bucks,0,3.0,Monday,November,0,21485.0
2012-11-26 20:00:00,2,6,0.8181818181818182,0.582089552238806,18119.0,18119.0,18119.0,Memphis Grizzlies,Cleveland Cavaliers,0,4.0,Monday,November,0,13485.0
2012-11-26 21:00:00,3,4,0.5714285714285714,0.5,18000.0,18306.0,19911.0,Utah Jazz,Denver Nuggets,0,4.0,Monday,November,0,18776.0
2012-11-27 19:00:00,19,2,0.38461538461538464,0.27586206896551724,16743.0,20562.0,20562.0,Cleveland Cavaliers,Phoenix Suns,0,2.0,Tuesday,November,0,13687.0
2012-11-27 19:00:00,5,6,0.5714285714285714,0.5070422535211268,14518.0,20122.0,20665.0,Philadelphia 76ers,Dallas Mavericks,0,3.0,Tuesday,November,0,15107.0
2012-11-27 20:00:00,4,17,0.21428571428571427,0.6842105263157895,18038.0,16196.0,18460.0,Houston Rockets,Toronto Raptors,0,1.0,Tuesday,November,0,12907.0
2012-11-27 22:00:00,2,4,0.2857142857142857,0.3,12239.0,17608.0,17317.0,Sacramento Kings,Minnesota Timberwolves,0,2.0,Tuesday,November,0,10741.0
2012-11-27 22:30:00,3,8,0.4666666666666667,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Indiana Pacers,0,2.0,Tuesday,November,0,18997.0
2012-11-28 19:00:00,5,30,0.8,0.5079365079365079,17037.0,15151.0,19311.0,Orlando Magic,San Antonio Spurs,0,5.0,Wednesday,November,0,17271.0
2012-11-28 19:00:00,10,3,0.09090909090909093,0.2413793103448276,13879.0,20674.0,20308.0,Washington Wizards,Portland Trail Blazers,0,1.0,Wednesday,November,0,14114.0
2012-11-28 19:30:00,22,17,0.7142857142857143,0.6623376623376623,18624.0,18624.0,18624.0,Boston Celtics,Brooklyn Nets,0,4.0,Wednesday,November,0,18624.0
2012-11-28 19:30:00,19,2,0.35714285714285715,0.5,10212.0,22076.0,22076.0,Detroit Pistons,Phoenix Suns,0,2.0,Wednesday,November,0,10517.0
2012-11-28 20:00:00,5,26,0.42857142857142855,0.515625,21485.0,23590.0,23014.0,Chicago Bulls,Dallas Mavericks,0,1.0,Wednesday,November,0,21575.0
2012-11-28 20:00:00,4,6,0.2,0.582089552238806,13485.0,14863.0,18119.0,Memphis Grizzlies,Toronto Raptors,0,0.0,Wednesday,November,0,14603.0
2012-11-28 20:00:00,6,2,0.6923076923076923,0.4406779661016949,14812.0,15102.0,18717.0,Milwaukee Bucks,New York Knicks,0,2.0,Wednesday,November,0,11439.0
2012-11-28 20:00:00,17,14,0.7142857142857143,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Houston Rockets,0,4.0,Wednesday,November,0,18203.0
2012-11-28 22:30:00,2,2,0.4615384615384616,0.7647058823529411,19060.0,15800.0,20179.0,Los Angeles Clippers,Minnesota Timberwolves,0,1.0,Wednesday,November,0,19060.0
2012-11-29 20:00:00,5,19,0.75,0.6790123456790124,20064.0,15200.0,20350.0,Miami Heat,San Antonio Spurs,0,4.0,Thursday,November,0,19703.0
2012-11-29 22:30:00,3,3,0.6,0.7333333333333333,19084.0,19596.0,19596.0,Golden State Warriors,Denver Nuggets,0,4.0,Thursday,November,0,17627.0
2012-11-30 19:00:00,22,30,0.3333333333333333,0.5079365079365079,17271.0,15151.0,19311.0,Orlando Magic,Brooklyn Nets,0,2.0,Friday,November,0,17103.0
2012-11-30 19:00:00,19,4,0.25,0.3275862068965517,19800.0,19800.0,19800.0,Toronto Raptors,Phoenix Suns,0,1.0,Friday,November,0,18246.0
2012-11-30 19:30:00,3,6,0.08333333333333333,0.5079365079365079,19033.0,18343.0,19033.0,New York Knicks,Washington Wizards,0,1.0,Friday,November,0,19033.0
2012-11-30 19:30:00,2,6,0.25,0.5692307692307692,16024.0,0.0,19163.0,Atlanta Hawks,Cleveland Cavaliers,0,1.0,Friday,November,0,13094.0
2012-11-30 19:30:00,10,17,0.375,0.6623376623376623,18624.0,18624.0,18624.0,Boston Celtics,Portland Trail Blazers,0,1.0,Friday,November,0,18624.0
2012-11-30 20:00:00,2,6,0.8461538461538461,0.582089552238806,14603.0,13482.0,18119.0,Memphis Grizzlies,Detroit Pistons,0,4.0,Friday,November,0,16732.0
2012-11-30 20:00:00,2,2,0.5,0.36666666666666653,16879.0,13233.0,20340.0,Minnesota Timberwolves,Milwaukee Bucks,0,2.0,Friday,November,0,16418.0
2012-11-30 20:00:00,4,14,0.5333333333333333,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Utah Jazz,0,3.0,Friday,November,0,18203.0
2012-11-30 22:00:00,3,4,0.26666666666666666,0.3,10741.0,17583.0,17317.0,Sacramento Kings,Indiana Pacers,0,2.0,Friday,November,0,12544.0
2012-11-30 22:30:00,3,8,0.5,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Denver Nuggets,0,2.0,Friday,November,0,18997.0
2012-12-01 19:30:00,9,2,0.4117647058823529,0.27586206896551724,13687.0,20562.0,20562.0,Cleveland Cavaliers,Portland Trail Blazers,0,1.0,Saturday,December,0,16624.0
2012-12-01 19:30:00,20,18,0.8,0.6790123456790124,19703.0,15200.0,20350.0,Miami Heat,Brooklyn Nets,0,5.0,Saturday,December,0,19961.0
2012-12-01 20:00:00,4,28,0.5333333333333333,0.515625,21575.0,23771.0,23014.0,Chicago Bulls,Philadelphia 76ers,0,2.0,Saturday,December,0,21607.0
2012-12-01 20:00:00,4,13,0.5,0.6842105263157895,12907.0,16509.0,18460.0,Houston Rockets,Utah Jazz,0,2.0,Saturday,December,1,14432.0
2012-12-01 20:30:00,4,4,0.7647058823529411,0.7297297297297297,17920.0,18581.0,18759.0,San Antonio Spurs,Memphis Grizzlies,0,4.0,Saturday,December,0,18581.0
2012-12-01 20:30:00,15,1,0.5384615384615384,0.4406779661016949,11439.0,14911.0,18717.0,Milwaukee Bucks,Boston Celtics,0,2.0,Saturday,December,0,16581.0
2012-12-01 21:00:00,2,4,0.2777777777777778,0.7076923076923077,20423.0,13343.0,20502.0,Dallas Mavericks,Detroit Pistons,0,2.0,Saturday,December,0,20285.0
2012-12-01 22:30:00,3,2,0.25,0.7647058823529411,19060.0,13919.0,20179.0,Los Angeles Clippers,Sacramento Kings,0,1.0,Saturday,December,0,19060.0
2012-12-01 22:30:00,3,4,0.4666666666666667,0.7333333333333333,17627.0,19596.0,19596.0,Golden State Warriors,Indiana Pacers,0,3.0,Saturday,December,0,18623.0
2012-12-02 12:00:00,17,6,0.3125,0.5079365079365079,19033.0,19812.0,19033.0,New York Knicks,Phoenix Suns,0,1.0,Sunday,December,0,19033.0
2012-12-02 21:30:00,31,7,0.375,0.7142857142857143,18997.0,0.0,18997.0,Los Angeles Lakers,Orlando Magic,0,2.0,Sunday,December,0,18997.0
2012-12-03 19:30:00,2,2,0.3157894736842105,0.5,10517.0,17375.0,22076.0,Detroit Pistons,Cleveland Cavaliers,0,3.0,Monday,December,0,11352.0
2012-12-03 21:00:00,4,3,0.2352941176470588,0.5882352941176471,18523.0,12611.0,19521.0,Denver Nuggets,Toronto Raptors,0,1.0,Monday,December,0,15221.0
2012-12-03 21:00:00,2,4,0.4705882352941176,0.5,18776.0,18306.0,19911.0,Utah Jazz,Los Angeles Clippers,0,1.0,Monday,December,0,19067.0
2012-12-03 22:30:00,31,4,0.4117647058823529,0.7333333333333333,18623.0,19596.0,19596.0,Golden State Warriors,Orlando Magic,0,2.0,Monday,December,0,18117.0
2012-12-04 19:00:00,2,4,0.5,0.5070422535211268,15107.0,18609.0,20665.0,Philadelphia 76ers,Minnesota Timberwolves,0,2.0,Tuesday,December,0,13986.0
2012-12-04 19:00:00,18,3,0.15384615384615385,0.2413793103448276,14114.0,20674.0,20308.0,Washington Wizards,Miami Heat,0,2.0,Tuesday,December,0,17761.0
2012-12-04 20:00:00,7,13,0.4444444444444444,0.6842105263157895,14432.0,0.0,18460.0,Houston Rockets,Los Angeles Lakers,0,2.0,Tuesday,December,0,18052.0
2012-12-04 20:00:00,17,4,0.29411764705882354,0.582089552238806,16732.0,13987.0,18119.0,Memphis Grizzlies,Phoenix Suns,0,1.0,Tuesday,December,0,14481.0
2012-12-04 20:00:00,3,28,0.5,0.515625,21607.0,23884.0,23014.0,Chicago Bulls,Indiana Pacers,0,3.0,Tuesday,December,0,21152.0
2012-12-05 19:00:00,9,3,0.3888888888888889,0.6714285714285714,17082.0,17188.0,18165.0,Indiana Pacers,Portland Trail Blazers,0,1.0,Wednesday,December,0,11569.0
2012-12-05 19:30:00,2,15,0.5,0.6623376623376623,18624.0,16683.0,18624.0,Boston Celtics,Minnesota Timberwolves,0,3.0,Wednesday,December,0,18624.0
2012-12-05 19:30:00,4,2,0.6111111111111112,0.5,11352.0,17956.0,22076.0,Detroit Pistons,Golden State Warriors,0,4.0,Wednesday,December,0,11128.0
2012-12-05 20:00:00,28,2,0.21052631578947367,0.27586206896551724,16624.0,20562.0,20562.0,Cleveland Cavaliers,Chicago Bulls,0,1.0,Wednesday,December,1,17893.0
2012-12-05 20:00:00,3,5,0.4444444444444444,0.5692307692307692,13094.0,10504.0,19163.0,Atlanta Hawks,Denver Nuggets,0,1.0,Wednesday,December,0,14101.0
2012-12-05 20:30:00,1,4,0.7777777777777778,0.7297297297297297,18581.0,18581.0,18759.0,San Antonio Spurs,Milwaukee Bucks,0,4.0,Wednesday,December,0,18349.0
2012-12-05 21:00:00,31,4,0.5,0.5,19067.0,18306.0,19911.0,Utah Jazz,Orlando Magic,0,2.0,Wednesday,December,0,18078.0
2012-12-05 22:00:00,4,3,0.2222222222222222,0.3,12544.0,0.0,17317.0,Sacramento Kings,Toronto Raptors,0,1.0,Wednesday,December,0,12476.0
2012-12-05 22:30:00,4,2,0.7058823529411765,0.7647058823529411,19060.0,16021.0,20179.0,Los Angeles Clippers,Dallas Mavericks,0,4.0,Wednesday,December,0,19060.0
2012-12-06 20:00:00,6,18,0.75,0.6790123456790124,19961.0,14486.0,20350.0,Miami Heat,New York Knicks,0,4.0,Thursday,December,1,19740.0
2012-12-06 22:30:00,4,17,0.2777777777777778,0.7288135593220338,14263.0,14496.0,18422.0,Phoenix Suns,Dallas Mavericks,0,0.0,Thursday,December,0,17517.0
2012-12-07 19:00:00,15,4,0.5294117647058824,0.5070422535211268,13986.0,19840.0,20665.0,Philadelphia 76ers,Boston Celtics,0,3.0,Friday,December,1,17921.0
2012-12-07 19:00:00,3,3,0.5,0.6714285714285714,11569.0,14687.0,18165.0,Indiana Pacers,Denver Nuggets,0,3.0,Friday,December,0,15289.0
2012-12-07 19:30:00,28,2,0.2857142857142857,0.5,11128.0,15313.0,22076.0,Detroit Pistons,Chicago Bulls,0,1.0,Friday,December,1,17142.0
2012-12-07 19:30:00,3,5,0.14285714285714285,0.5692307692307692,14101.0,10952.0,19163.0,Atlanta Hawks,Washington Wizards,0,2.0,Friday,December,0,13067.0
2012-12-07 20:00:00,2,2,0.5294117647058824,0.36666666666666653,16418.0,16801.0,20340.0,Minnesota Timberwolves,Cleveland Cavaliers,0,3.0,Friday,December,0,16623.0
2012-12-07 20:30:00,13,4,0.7894736842105263,0.7297297297297297,18349.0,18581.0,18759.0,San Antonio Spurs,Houston Rockets,0,4.0,Friday,December,1,18581.0
2012-12-07 21:00:00,4,4,0.5263157894736842,0.5,18078.0,0.0,19911.0,Utah Jazz,Toronto Raptors,0,2.0,Friday,December,0,18069.0
2012-12-07 21:30:00,7,15,0.7647058823529411,0.6790123456790124,18203.0,0.0,18203.0,Oklahoma City Thunder,Los Angeles Lakers,0,5.0,Friday,December,0,18203.0
2012-12-07 22:00:00,31,3,0.3333333333333333,0.3,12476.0,17014.0,17317.0,Sacramento Kings,Orlando Magic,0,2.0,Friday,December,0,16305.0
2012-12-08 15:30:00,17,2,0.2631578947368421,0.7647058823529411,19060.0,8067.0,20179.0,Los Angeles Clippers,Phoenix Suns,0,0.0,Saturday,December,0,19060.0
2012-12-08 19:00:00,4,3,0.13333333333333333,0.2413793103448276,17761.0,20674.0,20308.0,Washington Wizards,Golden State Warriors,0,2.0,Saturday,December,0,15176.0
2012-12-08 19:30:00,4,15,0.5,0.6623376623376623,18624.0,13003.0,18624.0,Boston Celtics,Philadelphia 76ers,0,2.0,Saturday,December,1,18624.0
2012-12-08 19:30:00,2,2,0.3181818181818182,0.27586206896551724,17893.0,20562.0,20562.0,Cleveland Cavaliers,Detroit Pistons,0,2.0,Saturday,December,0,16062.0
2012-12-08 20:00:00,6,28,0.7058823529411765,0.515625,21152.0,23894.0,23014.0,Chicago Bulls,New York Knicks,0,4.0,Saturday,December,1,21852.0
2012-12-08 20:00:00,4,13,0.4444444444444444,0.6842105263157895,18052.0,15301.0,18460.0,Houston Rockets,Dallas Mavericks,0,2.0,Saturday,December,1,15726.0
2012-12-08 20:00:00,5,4,0.75,0.582089552238806,14481.0,14471.0,18119.0,Memphis Grizzlies,Atlanta Hawks,0,3.0,Saturday,December,0,17612.0
2012-12-08 22:00:00,3,9,0.3684210526315789,0.5333333333333333,20555.0,20013.0,20672.0,Portland Trail Blazers,Sacramento Kings,0,3.0,Saturday,December,0,19454.0
2012-12-09 15:30:00,4,2,0.2,0.7647058823529411,19060.0,13242.0,20179.0,Los Angeles Clippers,Toronto Raptors,0,1.0,Sunday,December,0,19060.0
2012-12-09 19:00:00,3,15,0.7777777777777778,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Indiana Pacers,0,5.0,Sunday,December,0,18203.0
2012-12-09 19:30:00,3,6,0.7222222222222222,0.5079365079365079,19033.0,0.0,19033.0,New York Knicks,Denver Nuggets,0,4.0,Sunday,December,0,19033.0
2012-12-09 20:00:00,31,17,0.25,0.7288135593220338,17517.0,19023.0,18422.0,Phoenix Suns,Orlando Magic,0,0.0,Sunday,December,0,13565.0
2012-12-09 21:30:00,4,7,0.55,0.7142857142857143,18997.0,17506.0,18997.0,Los Angeles Lakers,Utah Jazz,0,3.0,Sunday,December,0,18997.0
2012-12-10 19:00:00,2,4,0.5263157894736842,0.5070422535211268,17921.0,12161.0,20665.0,Philadelphia 76ers,Detroit Pistons,0,2.0,Monday,December,0,15225.0
2012-12-10 19:30:00,5,18,0.7222222222222222,0.6790123456790124,19740.0,14259.0,20350.0,Miami Heat,Atlanta Hawks,0,3.0,Monday,December,0,19600.0
2012-12-10 20:00:00,4,13,0.8,0.6842105263157895,15726.0,13528.0,18460.0,Houston Rockets,San Antonio Spurs,0,4.0,Monday,December,1,13959.0
2012-12-10 20:30:00,3,4,0.35,0.7076923076923077,20285.0,14046.0,20502.0,Dallas Mavericks,Sacramento Kings,0,3.0,Monday,December,0,19737.0
2012-12-10 22:00:00,4,9,0.19047619047619047,0.5333333333333333,19454.0,19170.0,20672.0,Portland Trail Blazers,Toronto Raptors,0,0.0,Monday,December,0,16863.0
2012-12-11 19:00:00,7,2,0.3809523809523809,0.27586206896551724,16062.0,20562.0,20562.0,Cleveland Cavaliers,Los Angeles Lakers,0,0.0,Tuesday,December,0,19172.0
2012-12-11 19:30:00,3,2,0.2916666666666667,0.5,17142.0,22076.0,22076.0,Detroit Pistons,Denver Nuggets,0,1.0,Tuesday,December,0,10265.0
2012-12-11 21:30:00,2,28,0.75,0.515625,21852.0,23967.0,23014.0,Chicago Bulls,Los Angeles Clippers,0,5.0,Tuesday,December,0,21571.0
2012-12-12 19:00:00,5,31,0.3809523809523809,0.5079365079365079,17103.0,15151.0,19311.0,Orlando Magic,Atlanta Hawks,0,2.0,Wednesday,December,0,16992.0
2012-12-12 19:00:00,20,4,0.18181818181818185,0.3275862068965517,18246.0,19800.0,19800.0,Toronto Raptors,Brooklyn Nets,0,0.0,Wednesday,December,0,18847.0
2012-12-12 19:00:00,2,3,0.5,0.6714285714285714,15289.0,17923.0,18165.0,Indiana Pacers,Cleveland Cavaliers,0,3.0,Wednesday,December,0,11595.0
2012-12-12 19:30:00,4,18,0.6842105263157895,0.6790123456790124,19600.0,14314.0,20350.0,Miami Heat,Golden State Warriors,0,2.0,Wednesday,December,0,19600.0
2012-12-12 19:30:00,28,4,0.5,0.5070422535211268,15225.0,15009.0,20665.0,Philadelphia 76ers,Chicago Bulls,0,2.0,Wednesday,December,0,15738.0
2012-12-12 20:00:00,3,2,0.5555555555555556,0.36666666666666653,16623.0,19828.0,20340.0,Minnesota Timberwolves,Denver Nuggets,0,4.0,Wednesday,December,0,16444.0
2012-12-12 20:00:00,3,1,0.3333333333333333,0.4406779661016949,16581.0,14085.0,18717.0,Milwaukee Bucks,Sacramento Kings,0,3.0,Wednesday,December,0,11491.0
2012-12-12 20:00:00,4,15,0.5,0.6623376623376623,18624.0,16317.0,18624.0,Boston Celtics,Dallas Mavericks,0,3.0,Wednesday,December,0,18624.0
2012-12-12 20:00:00,3,13,0.125,0.6842105263157895,13959.0,16337.0,18460.0,Houston Rockets,Washington Wizards,0,1.0,Wednesday,December,0,13351.0
2012-12-12 21:00:00,4,17,0.2857142857142857,0.7288135593220338,13565.0,19023.0,18422.0,Phoenix Suns,Memphis Grizzlies,0,1.0,Wednesday,December,0,13093.0
2012-12-12 22:30:00,4,4,0.5714285714285714,0.5,18069.0,12616.0,19911.0,Utah Jazz,San Antonio Spurs,0,4.0,Wednesday,December,0,18710.0
2012-12-13 20:00:00,7,6,0.75,0.5079365079365079,19033.0,18146.0,19033.0,New York Knicks,Los Angeles Lakers,0,4.0,Thursday,December,0,19033.0
2012-12-13 22:30:00,4,9,0.7272727272727273,0.5333333333333333,16863.0,0.0,20672.0,Portland Trail Blazers,San Antonio Spurs,0,3.0,Thursday,December,0,19118.0
2012-12-14 19:00:00,4,4,0.21739130434782608,0.3275862068965517,18847.0,18357.0,19800.0,Toronto Raptors,Dallas Mavericks,0,1.0,Friday,December,0,19132.0
2012-12-14 19:00:00,7,3,0.1176470588235294,0.2413793103448276,15176.0,20173.0,20308.0,Washington Wizards,Los Angeles Lakers,0,1.0,Friday,December,0,20308.0
2012-12-14 19:00:00,4,3,0.4761904761904762,0.6714285714285714,11595.0,15760.0,18165.0,Indiana Pacers,Philadelphia 76ers,0,2.0,Friday,December,0,13538.0
